Hugo_Symbol,TCGA-38-4625-01A-01R-1206-07,TCGA-44-3396-01A-01R-1206-07,TCGA-38-4627-01A-01R-1206-07,TCGA-38-4626-01A-01R-1206-07,TCGA-44-2665-01A-01R-A278-07,TCGA-44-2661-01A-01R-1107-07,TCGA-44-2657-01A-01R-1107-07,TCGA-44-2668-01A-01R-0946-07,TCGA-44-2668-01A-01R-A278-07,TCGA-44-2662-01A-01R-0946-07,TCGA-44-2655-01A-01R-0946-07,TCGA-38-4632-01A-01R-1755-07,TCGA-44-2665-01A-01R-0946-07,TCGA-44-2662-01A-01R-A278-07,TCGA-38-4625-01A-01R-1206-07.1,TCGA-38-4632-11A-01R-1755-07,TCGA-38-4627-11A-01R-1758-07,TCGA-44-2665-11A-01R-1758-07,TCGA-44-2662-11A-01R-1758-07,TCGA-44-2661-11A-01R-1758-07,TCGA-44-2668-11A-01R-1758-07,TCGA-38-4625-11A-01R-1758-07,TCGA-44-3396-11A-01R-1758-07,TCGA-44-2657-11A-01R-1758-07,TCGA-38-4626-11A-01R-1758-07,TCGA-44-2655-11A-01R-1758-07
ZNF577,0.0,407.0,173.0,293.08,353.0,214.0,164.0,188.0,84.0,348.0,187.0,60.0,316.15,334.94,155.0,75.0,167.0,187.0,168.08,209.08,146.0,253.0,321.0,116.0,209.0,387.0
PPP2R3B,0.0,724.5,129.0,305.0,94.0,248.5,172.0,457.0,177.5,273.5,192.0,295.0,195.5,196.5,379.0,41.5,104.0,168.5,119.5,145.0,122.0,143.0,185.0,132.0,162.5,200.5
PRNT,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MASP1,0.0,89.0,493.0,999.0,22.0,63.0,81.0,39.0,21.0,25.0,205.0,43.0,19.0,27.0,40.0,319.0,1713.0,569.0,1079.0,1319.0,565.0,859.0,3430.0,597.0,561.0,1325.0
OR13C8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPP40,0.0,674.0,285.0,291.0,217.0,236.0,134.0,464.0,158.0,297.0,867.0,343.0,190.0,223.0,620.0,117.0,121.0,173.0,53.0,105.0,134.0,137.0,136.0,100.0,134.0,186.0
PPP1R3B,0.0,7413.02,3872.73,5331.56,3041.07,1433.9,1416.82,4832.5,1904.01,2059.7,5636.0,1197.0,3125.65,1730.42,1691.83,587.0,1516.0,3303.74,2887.0,2345.92,1861.82,1998.0,3313.0,1632.0,1307.67,3444.0
SPRR3,0.0,511.0,3.0,16.0,0.0,3.0,24.0,83.0,15.0,23.0,0.0,0.0,1.0,15.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,46.0,37.0,4.0,5.0
RP11-322E11.6,0.0,2.66,3.07,7.47,0.0,4.32,1.29,1.79,1.71,5.1,5.45,2.66,0.0,0.0,2.12,0.0,1.86,1.55,0.0,1.46,0.0,3.09,0.0,0.0,0.0,3.05
LMLN,0.0,2639.0,472.0,1420.0,660.0,436.0,292.0,2030.0,398.0,2692.97,1502.0,292.0,1223.96,908.0,975.0,200.0,194.0,653.0,465.0,510.0,483.0,516.0,1136.0,413.0,673.0,840.0
TMPRSS11A,0.0,0.0,0.0,2.0,12.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,25.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
GPR111,0.0,6.0,3.0,0.0,9.0,7.0,4.0,5.0,3.0,7.0,3.0,7.0,8.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,8.0,17.0,2.0,7.0,10.0
DMC1,0.0,159.0,27.0,30.0,24.0,23.0,14.0,58.0,26.0,45.0,25.0,126.0,34.0,45.0,160.0,6.0,20.0,18.0,16.0,19.0,19.0,14.0,22.0,25.0,13.0,38.0
ANAPC11,1.0,7141.11,4503.67,4755.0,1164.0,4891.0,2573.0,5010.44,1353.0,4572.0,6391.0,7214.0,2852.0,2709.0,7261.48,1729.0,4736.26,3328.0,2025.0,1767.36,2439.0,4937.0,2704.0,1949.0,4958.0,2954.52
TRIM47,0.0,9162.96,1881.12,4091.6,1302.49,1514.78,1240.15,12709.07,4208.25,4868.11,3269.83,2162.77,3333.55,2773.34,2403.11,794.12,1503.72,2103.92,1266.57,1762.3,3488.86,1083.1,1620.78,1043.46,1913.45,2165.35
HIST1H2BI,0.0,3.0,1.0,0.0,1635.94,0.0,1.0,0.0,415.0,0.0,0.0,2.0,4.0,1288.46,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
ZNF423,0.0,370.0,863.0,565.0,125.0,114.0,183.0,311.0,78.0,124.0,185.0,26.0,630.0,46.0,77.0,114.0,372.0,767.0,1009.0,767.0,497.0,513.0,1701.0,327.0,490.0,1374.0
ANXA8L2,0.0,23.3,41.04,304.58,259.16,86.58,4.73,1470.72,554.05,9.0,498.2,75.49,229.39,0.0,408.71,112.79,832.38,3037.6,1694.4,4372.62,514.06,2862.29,3050.24,1921.25,923.63,6904.08
FAM197Y1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPAMD8,0.0,297.22,1054.86,6835.29,254.17,1797.56,3048.13,2635.35,1199.7,76.26,2010.11,60.0,572.29,59.0,599.21,1874.21,974.26,4770.59,4411.87,5115.66,3545.45,3730.07,5481.83,2536.69,4334.61,7846.32
C18orf32,0.0,5970.37,3496.23,4822.05,2454.29,5378.42,1539.88,2199.06,648.17,2590.79,8396.61,2524.34,2991.56,1546.09,6046.34,2406.36,5092.38,2824.52,1895.28,1968.37,2320.46,5454.36,3492.6,1757.93,5959.91,3581.12
UFM1,4.0,9807.0,4606.0,8065.0,10206.0,5410.0,3116.0,6994.0,2806.0,2593.0,8956.0,1601.0,6896.0,2088.0,5804.0,2371.0,3892.0,4110.0,3242.0,3109.0,4105.0,5198.0,5206.0,2598.0,5907.0,4771.0
APCDD1L,0.0,215.0,767.0,52.0,42.0,15.0,30.0,1339.0,311.0,305.0,3.0,11.0,278.0,94.0,43.0,2.0,3.0,7.0,7.0,3.0,2.0,14.0,4.0,2.0,5.0,13.0
PLEKHH2,0.0,1920.0,408.0,2618.0,814.0,995.0,740.0,474.0,206.0,598.0,1022.0,67.0,680.0,423.0,345.0,428.0,779.0,1733.0,1831.0,1932.0,1058.0,1503.0,3055.0,587.0,1048.0,3710.0
ADAMTS8,0.0,23.0,713.0,2070.0,8.0,413.0,467.0,32.0,6.0,6.0,702.0,11.0,14.0,3.0,126.0,883.0,2569.0,2502.0,5140.0,2720.0,2107.0,2756.0,5157.0,1178.0,1899.0,7793.0
PKLR,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
RBM15B,0.0,9971.05,4215.19,7427.71,2488.46,2562.94,1937.56,4443.69,2030.0,4391.13,6464.73,1558.83,3574.8,3297.81,4927.47,1487.49,2107.09,5365.01,4042.1,4226.5,5426.73,3983.29,6476.54,3233.76,4051.95,6185.92
IRF6,0.0,2762.0,2289.0,2880.0,5337.54,1153.0,826.0,13312.04,6247.0,2905.05,9157.47,994.0,4095.0,2400.0,11243.81,585.0,859.0,2669.0,2594.42,1652.74,1989.95,2085.78,3205.0,1158.0,2558.2,2692.0
CNIH1,0.0,7478.0,6840.0,6859.0,3245.0,9880.0,2375.0,7086.0,1872.0,3571.0,10289.0,5326.0,4971.0,1753.0,7138.0,2903.0,5317.0,3195.0,1710.0,2120.0,2977.0,4419.0,3307.0,2182.0,5604.0,3008.0
NDUFB2,0.0,7927.08,5600.64,5390.06,2138.41,5171.68,2427.9,3299.04,1038.49,4574.8,7652.85,3232.22,2927.93,2983.84,6384.57,2483.96,5637.71,4213.25,2408.58,2471.43,3194.54,5079.83,3347.72,2537.92,5058.9,3705.52
EVC2,0.0,296.0,444.0,479.0,473.0,172.0,252.0,962.0,450.0,678.0,553.0,34.0,545.0,521.0,372.0,71.0,132.0,346.0,330.0,392.0,272.0,269.0,400.0,226.0,203.0,601.0
ASAH2,0.0,91.56,63.24,157.09,137.65,63.18,46.63,172.59,70.83,107.36,287.19,45.39,122.7,95.39,162.75,40.26,39.48,59.66,42.11,41.3,32.25,60.13,93.82,24.49,42.31,101.44
OR51L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLR3D,2.0,3109.0,1623.0,2238.0,1322.0,1125.0,637.0,2008.0,591.0,1072.0,1439.0,1054.0,1815.0,656.0,1428.0,410.0,816.0,1491.0,970.0,998.0,1531.0,933.0,1703.0,799.0,1059.0,1501.0
ARHGEF33,0.0,75.71,42.59,34.93,39.34,59.99,19.58,22.28,13.0,80.5,22.53,29.01,39.57,60.35,4.0,8.58,14.39,13.45,14.09,15.65,10.48,17.81,23.47,19.0,18.0,26.41
LRRC19,0.0,2.0,0.0,23.0,83.0,4.0,1.0,5.0,5.0,14.0,8.0,1.0,5.0,55.0,17.0,10.0,8.0,30.0,12.0,12.0,23.0,75.0,9.0,13.0,42.0,33.0
PCDH8,0.0,1.0,1253.0,4.0,804.0,0.0,6.0,27.0,8.0,1.0,58.0,23.0,1320.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0
ASNS,0.0,2966.0,2475.0,2141.0,1126.0,1177.0,943.0,1596.0,558.0,1859.0,1272.0,3139.0,1810.0,1088.99,5797.0,348.0,662.0,510.0,623.0,499.0,454.0,538.0,745.0,488.0,476.0,695.0
